code,name,model,target_mode,channel,n,r,rho,change_r,change_n,span_pp,first30_r,last30_r
SCA,Serra de Costa Ampla,simple_pm_two,depth,VWC_020,60,0.42734624557132106,0.4406463943438007,0.35607936624952236,59,20.757784417021053,,0.3549756962903783
SCA,Serra de Costa Ampla,regulated_hg_one,depth,VWC_020,60,0.7616545003544455,0.4375164979096569,0.4410797042919064,59,50.817527915688885,-0.6505642348874158,0.7503786227749867
SCA,Serra de Costa Ampla,regulated_hg_two,depth,VWC_020,60,0.9012199296778853,0.856722099583923,0.468306925013188,59,28.431277864670093,0.909275261591069,0.8410909199091842
SCA,Serra de Costa Ampla,regulated_pm_one,depth,VWC_020,60,0.7392390634546222,0.4033676489365229,0.44527280424445603,59,51.117186760560664,-0.6473930625779152,0.7293359085447281
SCA,Serra de Costa Ampla,regulated_pm_two,depth,VWC_020,60,0.8956682675321473,0.856722099583923,0.4712505597137835,59,28.415799283724496,0.9077697107087415,0.8329854703073041
SCA,Serra de Costa Ampla,simple_hg_one,total,VWC_005,60,0.025059270995290997,0.1660890732279204,-0.20751159038329225,59,41.98577584541063,,-0.07629405008635767
SCA,Serra de Costa Ampla,simple_hg_two,total,VWC_005,60,0.025059277432257818,0.1660890732279204,-0.207511588801256,59,41.98577664490654,,-0.07629404368551515
SCA,Serra de Costa Ampla,simple_pm_one,total,VWC_005,60,-0.007489599313421982,0.10665474422422958,-0.22217660195827404,59,42.63394009661835,,-0.10835388309628813
SCA,Serra de Costa Ampla,simple_pm_two,total,VWC_005,60,-0.007489598869236353,0.10665474422422958,-0.22217659712228455,59,42.63394018191019,,-0.10835388255093904
SCA,Serra de Costa Ampla,regulated_hg_one,total,VWC_005,60,0.3476101400274263,0.21961961129670574,-0.16985443449491536,59,50.817527915688885,-0.6535403754763189,0.3321080307480566
SCA,Serra de Costa Ampla,regulated_hg_two,total,VWC_005,60,0.3515956108581247,0.2586587755011429,-0.17470345104907298,59,47.56689890842897,-0.5816585052977586,0.301987138370054
SCA,Serra de Costa Ampla,regulated_pm_one,total,VWC_005,60,0.31847235574081456,0.2023367926951684,-0.18113533871582144,59,51.117186760560664,-0.6504092449993559,0.299313607310229
SCA,Serra de Costa Ampla,regulated_pm_two,total,VWC_005,60,0.32273488325463967,0.2504063685483188,-0.18679083953534686,59,47.95087592567414,-0.5775725404944234,0.26834705084443544
SCA,Serra de Costa Ampla,simple_hg_one,total,VWC_020,60,0.4670170123286,0.4873796326212626,0.35582272945652715,59,41.98577584541063,,0.39575480481910164
SCA,Serra de Costa Ampla,simple_hg_two,total,VWC_020,60,0.4670170192150461,0.4873796326212626,0.3558227322776504,59,41.98577664490654,,0.395754812095218
SCA,Serra de Costa Ampla,simple_pm_one,total,VWC_020,60,0.43434653882559593,0.4406463943438007,0.36069320048806464,59,42.63394009661835,,0.3624625284166539
SCA,Serra de Costa Ampla,simple_pm_two,total,VWC_020,60,0.4343465373318808,0.4406463943438007,0.36069318550320917,59,42.63394018191019,,0.3624625264144381
SCA,Serra de Costa Ampla,regulated_hg_one,total,VWC_020,60,0.7616545003544455,0.4375164979096569,0.4410797042919064,59,50.817527915688885,-0.6505642348874158,0.7503786227749867
SCA,Serra de Costa Ampla,regulated_hg_two,total,VWC_020,60,0.7723144537887283,0.5593575904622954,0.43533471716306454,59,47.56689890842897,-0.5454876533421725,0.7253598536372077
SCA,Serra de Costa Ampla,regulated_pm_one,total,VWC_020,60,0.7392390634546222,0.4033676489365229,0.44527280424445603,59,51.117186760560664,-0.6473930625779152,0.7293359085447281
SCA,Serra de Costa Ampla,regulated_pm_two,total,VWC_020,60,0.7506850851021611,0.536573167225542,0.43941529642320265,59,47.95087592567414,-0.541299094638287,0.7029964265253651
CMN,Camí dels Nerets,simple_hg_one,depth,VWC_005,60,-0.12426195751919518,-0.1667802928403829,0.13177084390816488,59,11.278,-0.17171942704244034,-0.19210797619020334
CMN,Camí dels Nerets,simple_hg_two,depth,VWC_005,60,-0.21039273479212295,-0.30653786808293687,0.07828905334874123,59,41.349052901683486,-0.2899313935475907,-0.2628745746057617
CMN,Camí dels Nerets,simple_pm_one,depth,VWC_005,60,-0.13630967906559568,-0.2268557689234492,0.12205547548292209,59,12.357137667304015,-0.1792103339460744,-0.21821071245154433
CMN,Camí dels Nerets,simple_pm_two,depth,VWC_005,60,-0.22834152500459742,-0.3073918083439845,0.03912018119778449,59,43.50733173154204,-0.3204580796918133,-0.2813450054974346
CMN,Camí dels Nerets,regulated_hg_one,depth,VWC_005,60,-0.29620499703975184,-0.2010336492481866,-0.10815242608562912,59,23.247119019555548,-0.5510403265307605,-0.20127197224415416
CMN,Camí dels Nerets,regulated_hg_two,depth,VWC_005,60,-0.39817718257522006,-0.2753897025153804,-0.0844404758811343,59,57.32911816485734,-0.635976178490633,-0.31571136084067175
CMN,Camí dels Nerets,regulated_pm_one,depth,VWC_005,60,-0.28250567011515415,-0.20236739011396587,-0.11569264285696715,59,24.277411874036357,-0.5255761769930755,-0.1890071324562818
CMN,Camí dels Nerets,regulated_pm_two,depth,VWC_005,60,-0.3980121845486159,-0.270721609485153,-0.09928893430744132,59,59.775336419306434,-0.627415061434899,-0.30525592824095965
CMN,Camí dels Nerets,simple_hg_one,depth,VWC_020,60,-0.11098655893028711,-0.15862738860317133,0.22137005407334687,59,11.278,-0.013769803982580289,-0.19104579572425914
CMN,Camí dels Nerets,simple_hg_two,depth,VWC_020,60,,,,59,0.0,,
CMN,Camí dels Nerets,simple_pm_one,depth,VWC_020,60,-0.13323459850253885,-0.19766790045848695,0.2143467660929718,59,12.357137667304015,-0.020975116685243718,-0.22603595353269323
CMN,Camí dels Nerets,simple_pm_two,depth,VWC_020,60,,,,59,0.0,,
CMN,Camí dels Nerets,regulated_hg_one,depth,VWC_020,60,-0.6872149102164073,-0.7186405868882355,0.04846618276876955,59,23.247119019555548,-0.8096872450268053,-0.5766744614679438
CMN,Camí dels Nerets,regulated_hg_two,depth,VWC_020,60,0.40582894967735306,-0.055493803488488695,0.11677842296571098,59,0.000855133363807007,0.8709674102998199,-0.41931202168096254
CMN,Camí dels Nerets,regulated_pm_one,depth,VWC_020,60,-0.689248093367012,-0.7262268704898165,0.03858856272826967,59,24.277411874036357,-0.8227482926621938,-0.5654600529949529
CMN,Camí dels Nerets,regulated_pm_two,depth,VWC_020,60,0.3967739570665477,-0.055493803488488695,0.1159899604921352,59,0.00172620481960898,0.8694110652842911,-0.41830879598444215
CMN,Camí dels Nerets,simple_hg_one,total,VWC_005,60,-0.12426195751919518,-0.1667802928403829,0.13177084390816488,59,11.278,-0.17171942704244034,-0.19210797619020334
CMN,Camí dels Nerets,simple_hg_two,total,VWC_005,60,-0.21039273479212295,-0.30653786808293687,0.07828905334874126,59,13.783017633894497,-0.2899313935475907,-0.2628745746057617
CMN,Camí dels Nerets,simple_pm_one,total,VWC_005,60,-0.13630967906559568,-0.2268557689234492,0.12205547548292209,59,12.357137667304015,-0.1792103339460744,-0.21821071245154433
CMN,Camí dels Nerets,simple_pm_two,total,VWC_005,60,-0.2283415250045974,-0.3073918083439845,0.0391201811977845,59,14.502443910514016,-0.3204580796918133,-0.2813450054974346
CMN,Camí dels Nerets,regulated_hg_one,total,VWC_005,60,-0.29620499703975184,-0.2010336492481866,-0.10815242608562912,59,23.247119019555548,-0.5510403265307605,-0.20127197224415416
CMN,Camí dels Nerets,regulated_hg_two,total,VWC_005,60,-0.3981836192041525,-0.2753897025153804,-0.08443956566366226,59,19.109547775376157,-0.6359727545384357,-0.31571132446788497
CMN,Camí dels Nerets,regulated_pm_one,total,VWC_005,60,-0.28250567011515415,-0.20236739011396587,-0.11569264285696715,59,24.277411874036357,-0.5255761769930755,-0.1890071324562818
CMN,Camí dels Nerets,regulated_pm_two,total,VWC_005,60,-0.39802505586621956,-0.270721609485153,-0.0992871789316179,59,19.92478591319599,-0.6274095174398856,-0.30525583721745986
CMN,Camí dels Nerets,simple_hg_one,total,VWC_020,60,-0.11098655893028711,-0.15862738860317133,0.22137005407334687,59,11.278,-0.013769803982580289,-0.19104579572425914
CMN,Camí dels Nerets,simple_hg_two,total,VWC_020,60,-0.2016131409814965,-0.3128350712440844,0.2232613701033522,59,13.783017633894497,-0.09940347105797195,-0.2916470881451172
CMN,Camí dels Nerets,simple_pm_one,total,VWC_020,60,-0.13323459850253885,-0.19766790045848695,0.2143467660929718,59,12.357137667304015,-0.020975116685243718,-0.22603595353269323
CMN,Camí dels Nerets,simple_pm_two,total,VWC_020,60,-0.2249294129512675,-0.3133688284036887,0.20376212318719633,59,14.502443910514016,-0.11709446733345044,-0.3203204118798385
CMN,Camí dels Nerets,regulated_hg_one,total,VWC_020,60,-0.6872149102164073,-0.7186405868882355,0.04846618276876955,59,23.247119019555548,-0.8096872450268053,-0.5766744614679438
CMN,Camí dels Nerets,regulated_hg_two,total,VWC_020,60,-0.6492360595042392,-0.7448452221860046,0.09393630610006624,59,19.109547775376157,-0.7066870417845523,-0.5967106227432873
CMN,Camí dels Nerets,regulated_pm_one,total,VWC_020,60,-0.689248093367012,-0.7262268704898165,0.03858856272826967,59,24.277411874036357,-0.8227482926621938,-0.5654600529949529
CMN,Camí dels Nerets,regulated_pm_two,total,VWC_020,60,-0.660561524659113,-0.7441505075704752,0.07771621255323237,59,19.92478591319599,-0.7329923088294125,-0.5903110451093496
EBX,El Boixer,simple_hg_one,depth,VWC_005,60,0.6721597312972523,0.7219570458919595,0.17167548880555422,59,100.0,0.7938431372146689,0.7397284296811453
EBX,El Boixer,simple_hg_two,depth,VWC_005,60,0.6921746983458701,0.7094364789258492,0.31564752905104754,59,87.11151592356688,0.8478599991333196,0.7857374254078684
EBX,El Boixer,simple_pm_one,depth,VWC_005,60,0.6698258387894511,0.7169309991379901,0.17201770120291615,59,100.0,0.798222072262949,0.7444135028079502
EBX,El Boixer,simple_pm_two,depth,VWC_005,60,0.678128306313907,0.707297922238277,0.3085771395955954,59,88.81098319389869,0.8426463777961883,0.7862514789900317
EBX,El Boixer,regulated_hg_one,depth,VWC_005,60,0.7518748637452319,0.7949986107252016,0.28282096917719507,59,87.95199527727922,0.8772673090541473,0.7362266488557431
EBX,El Boixer,regulated_hg_two,depth,VWC_005,60,0.7371235932033424,0.7779383161989443,0.32929567661587855,59,86.55380945010315,0.845615035792,0.7926642981061216
EBX,El Boixer,regulated_pm_one,depth,VWC_005,60,0.7413341891750713,0.7824395665462629,0.2850845797969884,59,88.79738543321174,0.8761992739996073,0.7340233147689509
EBX,El Boixer,regulated_pm_two,depth,VWC_005,60,0.7275200434509812,0.7687691025284803,0.3278107184792969,59,88.240285424972,0.8403716797733524,0.7966759778314035
EBX,El Boixer,simple_hg_one,depth,VWC_020,60,0.38035863961482375,0.39987206774887707,0.16939303606594006,59,100.0,0.6465303875033903,0.7735283351879972
EBX,El Boixer,simple_hg_two,depth,VWC_020,60,0.3654287397147864,0.4413949923949506,0.1684505851131474,59,94.44532271762208,0.6077303761937808,0.838955446801537
EBX,El Boixer,simple_pm_one,depth,VWC_020,60,0.3664227385247809,0.36960346537468686,0.17792543800814564,59,100.0,0.643564690547688,0.7721436896824836
EBX,El Boixer,simple_pm_two,depth,VWC_020,60,0.3585139201031879,0.4175858397925039,0.17318896903419934,59,94.79891701413611,0.619299023757937,0.8308182952253746
EBX,El Boixer,regulated_hg_one,depth,VWC_020,60,0.43476622459103453,0.47533308330626833,0.17747315793070625,59,87.95199527727922,0.5620365599236224,0.819527993254936
EBX,El Boixer,regulated_hg_two,depth,VWC_020,60,0.5514012204389649,0.5607468845620975,0.24011103938915898,59,94.42722082446821,0.6264237897392653,0.8950746530824556
EBX,El Boixer,regulated_pm_one,depth,VWC_020,60,0.4195887707232254,0.4615234999542361,0.1868394691926816,59,88.79738543321174,0.5636878661938445,0.8236883209290715
EBX,El Boixer,regulated_pm_two,depth,VWC_020,60,0.5443779644760688,0.5608024563260895,0.24646547277539255,59,94.78418659415777,0.6341547310858258,0.89329666620714
EBX,El Boixer,simple_hg_one,total,VWC_005,60,0.6721597312972523,0.7219570458919595,0.17167548880555422,59,100.0,0.7938431372146689,0.7397284296811453
EBX,El Boixer,simple_hg_two,total,VWC_005,60,0.6648725196765577,0.7073298750694655,0.19543492018492492,59,88.89064543524415,0.8287459663032731,0.7130632044497592
EBX,El Boixer,simple_pm_one,total,VWC_005,60,0.6698258387894511,0.7169309991379901,0.17201770120291615,59,100.0,0.798222072262949,0.7444135028079502
EBX,El Boixer,simple_pm_two,total,VWC_005,60,0.6585545438389853,0.679549134344316,0.19189172085867212,59,89.59783402827223,0.8311549832952069,0.7137074681267908
EBX,El Boixer,regulated_hg_one,total,VWC_005,60,0.7518748637452319,0.7949986107252016,0.28282096917719507,59,87.95199527727922,0.8772673090541473,0.7362266488557431
EBX,El Boixer,regulated_hg_two,total,VWC_005,60,0.7663460974496621,0.7949986107252016,0.262528575569942,59,89.06820378421435,0.8709947276002593,0.7272523239119963
EBX,El Boixer,regulated_pm_one,total,VWC_005,60,0.7413341891750713,0.7824395665462629,0.2850845797969884,59,88.79738543321174,0.8761992739996073,0.7340233147689509
EBX,El Boixer,regulated_pm_two,total,VWC_005,60,0.7583984424745761,0.7901083634342875,0.26468874580085733,59,89.75317259229793,0.8704370888851212,0.722872564943491
EBX,El Boixer,simple_hg_one,total,VWC_020,60,0.38035863961482375,0.39987206774887707,0.16939303606594006,59,100.0,0.6465303875033903,0.7735283351879972
EBX,El Boixer,simple_hg_two,total,VWC_020,60,0.33057679884999125,0.39849087208267914,0.16147240904822474,59,88.89064543524415,0.5852763775433256,0.7803872744503095
EBX,El Boixer,simple_pm_one,total,VWC_020,60,0.3664227385247809,0.36960346537468686,0.17792543800814564,59,100.0,0.643564690547688,0.7721436896824836
EBX,El Boixer,simple_pm_two,total,VWC_020,60,0.31959563124733764,0.3802210885461072,0.17389905270583023,59,89.59783402827223,0.58537315899492,0.7873277117207286
EBX,El Boixer,regulated_hg_one,total,VWC_020,60,0.43476622459103453,0.47533308330626833,0.17747315793070625,59,87.95199527727922,0.5620365599236224,0.819527993254936
EBX,El Boixer,regulated_hg_two,total,VWC_020,60,0.4903238283198832,0.5135108851688284,0.17426186404188226,59,89.06820378421435,0.5937166571659804,0.8218924229896689
EBX,El Boixer,regulated_pm_one,total,VWC_020,60,0.4195887707232254,0.4615234999542361,0.1868394691926816,59,88.79738543321174,0.5636878661938445,0.8236883209290715
EBX,El Boixer,regulated_pm_two,total,VWC_020,60,0.47980892015971105,0.5042304005821506,0.18415484023156958,59,89.75317259229793,0.5943236072218828,0.829282363293915
LCS,Los Coscolls,simple_hg_one,depth,VWC_005,60,0.014792165089891868,0.08038424215358587,-0.2909636850279991,59,6.419377574370708,-0.06274510501870992,0.13937903769235002
LCS,Los Coscolls,simple_hg_two,depth,VWC_005,60,0.057563682121586204,0.09488926195701229,-0.3301409952016049,59,29.21427304459475,0.0052327056879033496,0.1746539769055822
LCS,Los Coscolls,simple_pm_one,depth,VWC_005,60,0.011709681685569032,0.08038424215358587,-0.3070582853520713,59,7.767244851258581,-0.06729408682146601,0.13937903769235002
LCS,Los Coscolls,simple_pm_two,depth,VWC_005,60,0.06293201759717164,0.09035755387210101,-0.31457778403410386,59,31.91000894582306,0.002872371351771749,0.1913486156315478
LCS,Los Coscolls,regulated_hg_one,depth,VWC_005,60,0.6770334204504884,0.8271138406594016,-0.0674175066086787,59,26.616554404931136,0.689799309313059,0.6859301261763959
LCS,Los Coscolls,regulated_hg_two,depth,VWC_005,60,0.5043705790253594,0.7679290897404468,-0.1530720354231201,59,58.34683229216739,0.5037841593512872,0.535718689848562
LCS,Los Coscolls,regulated_pm_one,depth,VWC_005,60,0.6871194546107631,0.8323376590503705,-0.05322022909001884,59,27.59931360372128,0.7002538391756905,0.6949051864160747
LCS,Los Coscolls,regulated_pm_two,depth,VWC_005,60,0.5167653735409827,0.7672066467714831,-0.13794333818163002,59,61.458068791170874,0.5170828679935288,0.5477230178854182
LCS,Los Coscolls,simple_hg_one,depth,VWC_020,60,0.12449554755475879,0.2928104734219364,-0.3000475200349413,59,6.419377574370708,0.16592989995558838,0.13768392230922785
LCS,Los Coscolls,simple_hg_two,depth,VWC_020,60,,,,59,0.0,,
LCS,Los Coscolls,simple_pm_one,depth,VWC_020,60,0.1181170953834408,0.2928104734219364,-0.3151082178154813,59,7.767244851258581,0.15148567502214966,0.13768392230922785
LCS,Los Coscolls,simple_pm_two,depth,VWC_020,60,,,,59,0.0,,
LCS,Los Coscolls,regulated_hg_one,depth,VWC_020,60,0.6615836691350578,0.7953153003726731,-0.13848260662702247,59,26.616554404931136,0.7084294434701913,0.43126043538921266
LCS,Los Coscolls,regulated_hg_two,depth,VWC_020,60,-0.11914885869189801,0.28244349048975376,-0.03705612037309375,59,0.0005774068900572112,-0.4501228316855057,0.8044529622534898
LCS,Los Coscolls,regulated_pm_one,depth,VWC_020,60,0.6628510556910981,0.8013170508838179,-0.1283392487819153,59,27.59931360372128,0.7116857748234855,0.4345944325400088
LCS,Los Coscolls,regulated_pm_two,depth,VWC_020,60,-0.10585837895806213,0.28244349048975376,-0.036314302718822744,59,0.0009582950102954229,-0.448683154712351,0.8070641697576203
LCS,Los Coscolls,simple_hg_one,total,VWC_005,60,0.014792165089891868,0.08038424215358587,-0.2909636850279991,59,6.419377574370708,-0.06274510501870992,0.13937903769235002
LCS,Los Coscolls,simple_hg_two,total,VWC_005,60,0.057563682121586204,0.09488926195701229,-0.3301409952016049,59,9.738091014864917,0.005232705687903308,0.17465397690558218
LCS,Los Coscolls,simple_pm_one,total,VWC_005,60,0.011709681685569032,0.08038424215358587,-0.3070582853520713,59,7.767244851258581,-0.06729408682146601,0.13937903769235002
LCS,Los Coscolls,simple_pm_two,total,VWC_005,60,0.06293201759717162,0.09035755387210101,-0.31457778403410386,59,10.636669648607688,0.002872371351771749,0.19134861563154773
LCS,Los Coscolls,regulated_hg_one,total,VWC_005,60,0.6770334204504884,0.8271138406594016,-0.0674175066086787,59,26.616554404931136,0.689799309313059,0.6859301261763959
LCS,Los Coscolls,regulated_hg_two,total,VWC_005,60,0.5043637051374891,0.7679290897404468,-0.15307228377023324,59,19.448877432280877,0.5037758896250975,0.5357188509839269
LCS,Los Coscolls,regulated_pm_one,total,VWC_005,60,0.6871194546107631,0.8323376590503705,-0.05322022909001884,59,27.59931360372128,0.7002538391756905,0.6949051864160747
LCS,Los Coscolls,regulated_pm_two,total,VWC_005,60,0.5167544513207099,0.7672066467714831,-0.13794377287884718,59,20.485908302123896,0.5170698412010776,0.547723333737935
LCS,Los Coscolls,simple_hg_one,total,VWC_020,60,0.12449554755475879,0.2928104734219364,-0.3000475200349413,59,6.419377574370708,0.16592989995558838,0.13768392230922785
LCS,Los Coscolls,simple_hg_two,total,VWC_020,60,0.21819728918059877,0.2540005919513989,-0.3482527821943795,59,9.738091014864917,0.23964915398643674,0.14137513458692796
LCS,Los Coscolls,simple_pm_one,total,VWC_020,60,0.1181170953834408,0.2928104734219364,-0.3151082178154813,59,7.767244851258581,0.15148567502214966,0.13768392230922785
LCS,Los Coscolls,simple_pm_two,total,VWC_020,60,0.23109595938875832,0.32139730044297454,-0.3249419905153924,59,10.636669648607688,0.2694209734692393,0.13992016255014467
LCS,Los Coscolls,regulated_hg_one,total,VWC_020,60,0.6615836691350578,0.7953153003726731,-0.13848260662702247,59,26.616554404931136,0.7084294434701913,0.43126043538921266
LCS,Los Coscolls,regulated_hg_two,total,VWC_020,60,0.6331438287484954,0.7348810070312846,-0.17812422722492685,59,19.448877432280877,0.6864385959067248,0.3191597465058931
LCS,Los Coscolls,regulated_pm_one,total,VWC_020,60,0.6628510556910981,0.8013170508838179,-0.1283392487819153,59,27.59931360372128,0.7116857748234855,0.4345944325400088
LCS,Los Coscolls,regulated_pm_two,total,VWC_020,60,0.6409343430876813,0.7412161881263818,-0.1654684055749694,59,20.485908302123896,0.6966448037388271,0.3209145632233124
PSN,Pessonada,simple_hg_one,depth,VWC_005,58,0.6121287365087219,0.4094028726798498,0.33870008028562315,57,43.83685983263598,-0.05246952233788493,0.7533841426400423
PSN,Pessonada,simple_hg_two,depth,VWC_005,58,0.5791286513547693,0.36977243359276685,0.2634705278379788,57,83.15615481171548,-0.026126082416234306,0.7276186896462292
PSN,Pessonada,simple_pm_one,depth,VWC_005,58,0.6050356561843633,0.3662353302688843,0.3525569263266801,57,44.75742887029289,-0.052469522337884926,0.7455652998276084
PSN,Pessonada,simple_pm_two,depth,VWC_005,58,0.572073917626976,0.3651838383772261,0.2769067300902328,57,84.99729190114381,-0.027423445099080436,0.7207027940006517
PSN,Pessonada,regulated_hg_one,depth,VWC_005,58,0.740801440119033,0.6750438340151959,0.3543776382782088,57,56.15619700579533,0.3813786873641387,0.9029618201520493
PSN,Pessonada,regulated_hg_two,depth,VWC_005,58,0.6635528422575314,0.6466209357408719,0.2816352483622019,57,84.15593802377353,0.3621537890105653,0.7903362489970939
PSN,Pessonada,regulated_pm_one,depth,VWC_005,58,0.7441075715885248,0.6863637761850565,0.3669259985916291,57,56.87945980363732,0.3869778172724058,0.9011764093547272
PSN,Pessonada,regulated_pm_two,depth,VWC_005,58,0.6638863304345701,0.6492048355839921,0.29907602147267154,57,85.7953214858387,0.3702911059181295,0.7878526690979255
PSN,Pessonada,simple_hg_one,depth,VWC_020,58,0.5340487982801105,0.45291379335067483,0.2503157012375463,57,43.83685983263598,-0.0023159437724945037,0.4922069072183701
PSN,Pessonada,simple_hg_two,depth,VWC_020,58,0.5775563349273569,0.5011728763733799,0.2699358235578845,57,24.177212415582655,,0.5400382211173638
PSN,Pessonada,simple_pm_one,depth,VWC_020,58,0.521302941427329,0.4035275132233826,0.2676288182597241,57,44.75742887029289,-0.0023159437724945033,0.48168186326397733
PSN,Pessonada,simple_pm_two,depth,VWC_020,58,0.5606711328504039,0.5011728763733799,0.28507731126813873,57,24.63749668793974,,0.5225739442668412
PSN,Pessonada,regulated_hg_one,depth,VWC_020,58,0.792955054308854,0.696699375557538,0.28889008167263147,57,56.15619700579533,0.507950662784307,0.7449966524334871
PSN,Pessonada,regulated_hg_two,depth,VWC_020,58,0.8930125108053883,0.5879910178719739,0.3569661810574644,57,33.24820383054998,-0.5885113208165846,0.8821099627064817
PSN,Pessonada,regulated_pm_one,depth,VWC_020,58,0.7839766411227378,0.6969454612568827,0.30187108195282186,57,56.87945980363732,0.513013668196924,0.7354004928193651
PSN,Pessonada,regulated_pm_two,depth,VWC_020,58,0.8918257243824501,0.5879910178719739,0.36387390865591673,57,33.542767252143854,-0.5771850801739642,0.878759067382243
PSN,Pessonada,simple_hg_one,total,VWC_005,58,0.6121287365087219,0.4094028726798498,0.33870008028562315,57,43.83685983263598,-0.05246952233788493,0.7533841426400423
PSN,Pessonada,simple_hg_two,total,VWC_005,58,0.6080064748586795,0.4138170063720871,0.29946440012490727,57,43.83685988096026,-0.026126082416234306,0.7552633848794306
PSN,Pessonada,simple_pm_one,total,VWC_005,58,0.6050356561843633,0.3662353302688843,0.3525569263266801,57,44.75742887029289,-0.052469522337884926,0.7455652998276084
PSN,Pessonada,simple_pm_two,total,VWC_005,58,0.5993844763902999,0.41587323994412245,0.3123313212295679,57,44.75742842567443,-0.02742344509908043,0.7452243000944129
PSN,Pessonada,regulated_hg_one,total,VWC_005,58,0.740801440119033,0.6750438340151959,0.3543776382782088,57,56.15619700579533,0.3813786873641387,0.9029618201520493
PSN,Pessonada,regulated_hg_two,total,VWC_005,58,0.7337960168461941,0.6603402134793442,0.342155529082956,57,50.217109104428175,0.3621401590975947,0.8993352662015504
PSN,Pessonada,regulated_pm_one,total,VWC_005,58,0.7441075715885248,0.6863637761850565,0.3669259985916291,57,56.87945980363732,0.3869778172724058,0.9011764093547272
PSN,Pessonada,regulated_pm_two,total,VWC_005,58,0.7376065888817247,0.6647697560675506,0.3547932820729751,57,50.95998368995536,0.37027898859548475,0.897636258939851
PSN,Pessonada,simple_hg_one,total,VWC_020,58,0.5340487982801105,0.45291379335067483,0.2503157012375463,57,43.83685983263598,-0.0023159437724945037,0.4922069072183701
PSN,Pessonada,simple_hg_two,total,VWC_020,58,0.5277748936728116,0.38591765540606393,0.23109477415948443,57,43.83685988096026,-0.0011764503853418234,0.49535755020125843
PSN,Pessonada,simple_pm_one,total,VWC_020,58,0.521302941427329,0.4035275132233826,0.2676288182597241,57,44.75742887029289,-0.0023159437724945033,0.48168186326397733
PSN,Pessonada,simple_pm_two,total,VWC_020,58,0.5130323317890437,0.3840483521587592,0.24764404337192097,57,44.75742842567443,-0.001400851511336388,0.4822118870259323
PSN,Pessonada,regulated_hg_one,total,VWC_020,58,0.792955054308854,0.696699375557538,0.28889008167263147,57,56.15619700579533,0.507950662784307,0.7449966524334871
PSN,Pessonada,regulated_hg_two,total,VWC_020,58,0.8035294640632648,0.7613583930603833,0.2811785674671134,57,50.217109104428175,0.439743328896816,0.7516673450671036
PSN,Pessonada,regulated_pm_one,total,VWC_020,58,0.7839766411227378,0.6969454612568827,0.30187108195282186,57,56.87945980363732,0.513013668196924,0.7354004928193651
PSN,Pessonada,regulated_pm_two,total,VWC_020,58,0.7947807140563586,0.7558214648251255,0.29349837698202974,57,50.95998368995536,0.4460502552066973,0.7422567787512778
BDS,Batlliu de Sort,simple_hg_one,depth,VWC_005,60,0.31238703691087133,0.36406106492551893,0.1391643864707628,59,57.502262,0.6834359595238488,0.3321047355380478
BDS,Batlliu de Sort,simple_hg_two,depth,VWC_005,60,0.03835390581334048,0.24636196289257625,0.0217787715049699,59,76.97203999999999,0.24298202861858248,0.3478504015102866
BDS,Batlliu de Sort,simple_pm_one,depth,VWC_005,60,0.48517387414134017,0.5632357921361784,0.16297305493552944,59,63.123682,0.8058213235567853,0.5200437521576692
BDS,Batlliu de Sort,simple_pm_two,depth,VWC_005,60,0.19161967819938946,0.3529843293900687,0.0464609865598484,59,80.97188496901178,0.4367932226383483,0.4589740696063191
BDS,Batlliu de Sort,regulated_hg_one,depth,VWC_005,60,0.7644538556577247,0.818488725957371,0.23144718436139705,59,87.08273958535221,0.832385608929879,0.8975839727684318
BDS,Batlliu de Sort,regulated_hg_two,depth,VWC_005,60,0.5379462555320649,0.6474388363897444,0.07674498964877091,59,77.46415989837772,0.46681555247596623,0.8686623245746222
BDS,Batlliu de Sort,regulated_pm_one,depth,VWC_005,60,0.7962622298818871,0.8279359258360248,0.2501650995768329,59,88.37014424895591,0.8524178436424215,0.8995851879298492
BDS,Batlliu de Sort,regulated_pm_two,depth,VWC_005,60,0.5783371088391589,0.6607482738658479,0.10016566307980398,59,80.26245363190934,0.5330122775093101,0.8674732956239468
BDS,Batlliu de Sort,simple_hg_one,depth,VWC_020,60,0.4069526460500766,0.4003998690598914,0.2116024797323848,59,57.502262,0.7794154021124715,0.26188917472970596
BDS,Batlliu de Sort,simple_hg_two,depth,VWC_020,60,0.7242177966396834,0.8272199411607105,0.24087705728709027,59,64.39686379007999,0.9317321707152346,0.741700391850362
BDS,Batlliu de Sort,simple_pm_one,depth,VWC_020,60,0.5777643995518468,0.5705241593962925,0.25834649263638254,59,63.123682,0.8671666269247387,0.5665281056803206
BDS,Batlliu de Sort,simple_pm_two,depth,VWC_020,60,0.8223678538364964,0.8786344143389417,0.2567916256375382,59,71.519672512109,0.9456627163125546,0.8348657711367466
BDS,Batlliu de Sort,regulated_hg_one,depth,VWC_020,60,0.7811139100145046,0.7875184087065797,0.2519037573573007,59,87.08273958535221,0.8487162715040213,0.8516630006974786
BDS,Batlliu de Sort,regulated_hg_two,depth,VWC_020,60,0.8182056672328891,0.8944399681132174,0.24228064156432866,59,85.60553647578628,0.9397097111488663,0.8140100866736988
